time,logger,level,message,exception
2012-07-03 10:51:27.6752,Raven.Database.Server.HttpServer,Debug,Request #  43: GET     -    40 ms - SomeDB     - 200 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 10:51:27.6752,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 2 ms
	Index: Temp/UserModels
	Results: 14 returned out of 14 total.
",
2012-07-03 10:51:34.9722,Raven.Database.Server.HttpServer,Debug,Request #  44: GET     -     0 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 10:51:34.9742,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 10:52:11.0891,Raven.Database.Server.HttpServer,Debug,Request #  45: GET     -     0 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 10:52:11.0891,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 10:52:12.1983,Raven.Database.Server.HttpServer,Debug,Request #  46: GET     -     0 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 10:52:12.1983,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 10:52:15.3663,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-07-03 10:52:15.3663,Raven.Database.Server.HttpServer,Debug,Request #  47: GET     -     0 ms - SomeDB     - 404 - /docs/Raven/Replication/Destinations,
2012-07-03 10:52:15.5303,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Databases/SomeDB' was found,
2012-07-03 10:52:15.5313,Raven.Database.Server.HttpServer,Debug,Request #  48: GET     -     3 ms - <default>  - 200 - /docs/Raven/Databases/SomeDB,
2012-07-03 10:52:16.9623,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/UserModels for all documents,
2012-07-03 10:52:16.9623,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/1' was found,
2012-07-03 10:52:16.9623,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/2' was found,
2012-07-03 10:52:16.9623,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/3' was found,
2012-07-03 10:52:16.9623,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/33' was found,
2012-07-03 10:52:16.9623,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/34' was found,
2012-07-03 10:52:16.9623,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/65' was found,
2012-07-03 10:52:16.9623,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/66' was found,
2012-07-03 10:52:16.9623,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/97' was found,
2012-07-03 10:52:16.9623,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/129' was found,
2012-07-03 10:52:16.9623,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/161' was found,
2012-07-03 10:52:16.9623,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/193' was found,
2012-07-03 10:52:16.9623,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/225' was found,
2012-07-03 10:52:16.9623,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/226' was found,
2012-07-03 10:52:16.9623,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/227' was found,
2012-07-03 10:52:17.0003,Raven.Database.Server.HttpServer,Debug,Request #  49: GET     -    38 ms - SomeDB     - 200 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 10:52:17.0003,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 1 ms
	Index: Temp/UserModels
	Results: 14 returned out of 14 total.
",
2012-07-03 10:52:18.5753,Raven.Database.Server.HttpServer,Debug,Request #  50: GET     -     0 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 10:52:18.5753,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 10:52:51.0304,Raven.Database.Server.HttpServer,Debug,Request #  51: GET     -     0 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 10:52:51.0304,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 10:53:02.4064,Raven.Database.Server.HttpServer,Debug,Request #  52: GET     -     0 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 10:53:02.4064,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 10:53:03.7634,Raven.Database.Server.HttpServer,Debug,Request #  53: GET     -     0 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 10:53:03.7634,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 11:08:58.3866,Raven.Database.Indexing.WorkContext,Debug,Stopping background workers,
2012-07-03 11:09:34.3242,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Databases/SomeDB' was found,
2012-07-03 11:09:34.3532,Raven.Database.Impl.DocumentCacher,Info,"MemoryCache Settings:
  PhysicalMemoryLimit = 99
  CacheMemoryLimit    = 3185573888
  PollingInterval     = 00:02:00",
2012-07-03 11:09:34.3532,Raven.Storage.Esent.TransactionalStorage,Info,"Esent Settings:
  MaxVerPages      = 32768
  CacheSizeMax     = 262144
  DatabasePageSize = 4096",
2012-07-03 11:09:34.6133,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Databases/SomeDB' was found,
2012-07-03 11:09:34.6133,Raven.Database.Server.HttpServer,Debug,Request #  54: GET     -     0 ms - <default>  - 200 - /docs/Raven/Databases/SomeDB,
2012-07-03 11:09:34.6333,Raven.Database.Storage.IndexDefinitionStorage,Info,"New index Temp%2fUserModels:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using System.Globalization;
using Raven.Database.Indexing;
public class Index_Temp_2fUserModels : AbstractViewGenerator
{
	public Index_Temp_2fUserModels()
	{
		this.ViewText = @""from doc in docs.UserModels
select new {  }
"";
		this.ForEntityNames.Add(""UserModels"");
		this.AddMapDefinition(docs => from doc in docs
			where doc[""@metadata""][""Raven-Entity-Name""] == ""UserModels""
			select new { __document_id = doc.__document_id });
		this.AddField(""__document_id"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}

Compiled to:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using System.Globalization;
using Raven.Database.Indexing;
public class Index_Temp_2fUserModels : AbstractViewGenerator
{
	public Index_Temp_2fUserModels()
	{
		this.ViewText = @""from doc in docs.UserModels
select new {  }
"";
		this.ForEntityNames.Add(""UserModels"");
		this.AddMapDefinition(docs => from doc in docs
			where doc[""@metadata""][""Raven-Entity-Name""] == ""UserModels""
			select new { __document_id = doc.__document_id });
		this.AddField(""__document_id"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}
",
2012-07-03 11:09:34.6483,Raven.Database.Indexing.IndexStorage.Startup,Debug,Loading saved index Temp/UserModels,
2012-07-03 11:09:34.6483,Raven.Database.Indexing.Index.Indexing,Debug,Creating index for Temp/UserModels,
2012-07-03 11:09:34.6483,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Backup/Status' was not found,
2012-07-03 11:09:34.6483,Raven.Database.Indexing.IndexStorage,Info,Deleting index Temp/UserModels,
2012-07-03 11:09:34.6483,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 1 because: DELETE INDEX Temp/UserModels,
2012-07-03 11:09:34.6483,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-07-03 11:09:34.6483,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 1, for: IndexingExecuter, will wait for additional work",
2012-07-03 11:09:34.6483,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 1, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:09:34.6483,Raven.Database.Server.HttpServer,Debug,Request #  55: GET     -   338 ms - SomeDB     - 404 - /docs/Raven/Replication/Destinations,
2012-07-03 11:09:36.6635,Raven.Database.Storage.IndexDefinitionStorage,Info,"New index Temp%2fUserModels:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using System.Globalization;
using Raven.Database.Indexing;
public class Index_Temp_2fUserModels : AbstractViewGenerator
{
	public Index_Temp_2fUserModels()
	{
		this.ViewText = @""from doc in docs.UserModels
select new {  }
"";
		this.ForEntityNames.Add(""UserModels"");
		this.AddMapDefinition(docs => from doc in docs
			where doc[""@metadata""][""Raven-Entity-Name""] == ""UserModels""
			select new { __document_id = doc.__document_id });
		this.AddField(""__document_id"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}

Compiled to:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using System.Globalization;
using Raven.Database.Indexing;
public class Index_Temp_2fUserModels : AbstractViewGenerator
{
	public Index_Temp_2fUserModels()
	{
		this.ViewText = @""from doc in docs.UserModels
select new {  }
"";
		this.ForEntityNames.Add(""UserModels"");
		this.AddMapDefinition(docs => from doc in docs
			where doc[""@metadata""][""Raven-Entity-Name""] == ""UserModels""
			select new { __document_id = doc.__document_id });
		this.AddField(""__document_id"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}
",
2012-07-03 11:09:36.6635,Raven.Database.Indexing.IndexStorage,Info,Creating index Temp/UserModels with encoded name Temp/UserModels,
2012-07-03 11:09:36.6635,Raven.Database.Indexing.Index.Indexing,Debug,Creating index for Temp/UserModels,
2012-07-03 11:09:36.6785,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 2 because: PUT INDEX Temp/UserModels,
2012-07-03 11:09:36.6785,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 2, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:09:36.6785,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/UserModels for all documents,
2012-07-03 11:09:36.7805,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/UserModels for all documents,
2012-07-03 11:09:36.8695,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 15 documents that requires indexing since etag: 00000000-0000-0000-0000-000000000000,
2012-07-03 11:09:36.8695,Raven.Database.Impl.DocumentRetriever,Debug,Triggered Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/UserModels,
2012-07-03 11:09:36.8695,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 14 documents remained",
2012-07-03 11:09:36.8695,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 14 documents in IndexName: Temp/UserModels, LastIndexedEtag: 00000000-0000-0000-0000-000000000000",
2012-07-03 11:09:36.8695,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Indexing 14 documents for index: Temp/UserModels. (UserModels/1,UserModels/2,UserModels/3,UserModels/33,UserModels/34,UserModels/65,UserModels/66,UserModels/97,UserModels/129,UserModels/161,UserModels/193,UserModels/225,UserModels/226,UserModels/227)",
2012-07-03 11:09:36.8695,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on UserModels/1 result in index Temp/UserModels gave document: 	__document_id IS: usermodels/1
",
2012-07-03 11:09:36.8695,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on UserModels/2 result in index Temp/UserModels gave document: 	__document_id IS: usermodels/2
",
2012-07-03 11:09:36.8695,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on UserModels/3 result in index Temp/UserModels gave document: 	__document_id IS: usermodels/3
",
2012-07-03 11:09:36.8695,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on UserModels/33 result in index Temp/UserModels gave document: 	__document_id IS: usermodels/33
",
2012-07-03 11:09:36.8695,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on UserModels/34 result in index Temp/UserModels gave document: 	__document_id IS: usermodels/34
",
2012-07-03 11:09:36.8695,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on UserModels/65 result in index Temp/UserModels gave document: 	__document_id IS: usermodels/65
",
2012-07-03 11:09:36.8695,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on UserModels/66 result in index Temp/UserModels gave document: 	__document_id IS: usermodels/66
",
2012-07-03 11:09:36.8695,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on UserModels/97 result in index Temp/UserModels gave document: 	__document_id IS: usermodels/97
",
2012-07-03 11:09:36.8695,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on UserModels/129 result in index Temp/UserModels gave document: 	__document_id IS: usermodels/129
",
2012-07-03 11:09:36.8695,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on UserModels/161 result in index Temp/UserModels gave document: 	__document_id IS: usermodels/161
",
2012-07-03 11:09:36.8695,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on UserModels/193 result in index Temp/UserModels gave document: 	__document_id IS: usermodels/193
",
2012-07-03 11:09:36.8695,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on UserModels/225 result in index Temp/UserModels gave document: 	__document_id IS: usermodels/225
",
2012-07-03 11:09:36.8695,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on UserModels/226 result in index Temp/UserModels gave document: 	__document_id IS: usermodels/226
",
2012-07-03 11:09:36.8695,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on UserModels/227 result in index Temp/UserModels gave document: 	__document_id IS: usermodels/227
",
2012-07-03 11:09:36.8695,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 42 documents for Temp/UserModels,
2012-07-03 11:09:36.8695,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 3 because: WORK BY IndexingExecuter,
2012-07-03 11:09:36.8775,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 3, for: ReducingExecuter, will wait for additional work",
2012-07-03 11:09:36.8775,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 3, for: IndexingExecuter, will wait for additional work",
2012-07-03 11:09:36.8775,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/UserModels for all documents,
2012-07-03 11:09:36.8775,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/1' was found,
2012-07-03 11:09:36.8775,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/2' was found,
2012-07-03 11:09:36.8775,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/3' was found,
2012-07-03 11:09:36.8775,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/33' was found,
2012-07-03 11:09:36.8775,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/34' was found,
2012-07-03 11:09:36.8935,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/65' was found,
2012-07-03 11:09:36.8935,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/66' was found,
2012-07-03 11:09:36.8935,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/97' was found,
2012-07-03 11:09:37.0205,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/129' was found,
2012-07-03 11:09:37.0205,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/161' was found,
2012-07-03 11:09:37.0205,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/193' was found,
2012-07-03 11:09:37.0205,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/225' was found,
2012-07-03 11:09:37.0205,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/226' was found,
2012-07-03 11:09:37.0205,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/227' was found,
2012-07-03 11:09:37.0655,Raven.Database.Server.HttpServer,Debug,Request #  56: GET     -   402 ms - SomeDB     - 200 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:09:37.0655,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 360 ms
	Index: Temp/UserModels
	Results: 14 returned out of 14 total.
",
2012-07-03 11:09:53.3629,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-07-03 11:09:53.3629,Raven.Database.Server.HttpServer,Debug,Request #  57: GET     -     0 ms - SomeDB     - 404 - /docs/Raven/Replication/Destinations,
2012-07-03 11:09:53.5109,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Databases/SomeDB' was found,
2012-07-03 11:09:53.5109,Raven.Database.Server.HttpServer,Debug,Request #  58: GET     -     3 ms - <default>  - 200 - /docs/Raven/Databases/SomeDB,
2012-07-03 11:10:00.1666,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/UserModels for all documents,
2012-07-03 11:10:00.1666,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/1' was found,
2012-07-03 11:10:00.1666,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/2' was found,
2012-07-03 11:10:00.1666,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/3' was found,
2012-07-03 11:10:00.1666,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/33' was found,
2012-07-03 11:10:00.1666,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/34' was found,
2012-07-03 11:10:00.1666,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/65' was found,
2012-07-03 11:10:00.1666,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/66' was found,
2012-07-03 11:10:00.1666,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/97' was found,
2012-07-03 11:10:00.1666,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/129' was found,
2012-07-03 11:10:00.1666,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/161' was found,
2012-07-03 11:10:00.1666,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/193' was found,
2012-07-03 11:10:00.1666,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/225' was found,
2012-07-03 11:10:00.1666,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/226' was found,
2012-07-03 11:10:00.1666,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'usermodels/227' was found,
2012-07-03 11:10:00.2056,Raven.Database.Server.HttpServer,Debug,Request #  59: GET     -    39 ms - SomeDB     - 200 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:10:00.2056,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 1 ms
	Index: Temp/UserModels
	Results: 14 returned out of 14 total.
",
2012-07-03 11:10:02.4078,Raven.Database.Server.HttpServer,Debug,Request #  60: GET     -     0 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:10:02.4078,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 11:11:27.1745,Raven.Database.Server.HttpServer,Debug,Request #  61: GET     -     1 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:11:27.1775,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 11:11:48.5367,Raven.Database.Server.HttpServer,Debug,Request #  62: GET     -     0 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:11:48.5367,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 11:12:13.0242,Raven.Database.Server.HttpServer,Debug,Request #  63: GET     -     0 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:12:13.0252,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 11:12:19.5388,Raven.Database.Server.HttpServer,Debug,Request #  64: GET     -     0 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:12:19.5388,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 11:13:00.7294,Raven.Database.Server.HttpServer,Debug,Request #  65: GET     -     0 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:13:00.7334,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 11:13:50.3395,Raven.Database.Server.HttpServer,Debug,Request #  66: GET     -     1 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:13:50.3395,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 11:13:51.9617,Raven.Database.Server.HttpServer,Debug,Request #  67: GET     -     0 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:13:51.9617,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 11:13:56.6151,Raven.Database.Server.HttpServer,Debug,Request #  68: GET     -     0 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:13:56.6151,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 11:13:57.8192,Raven.Database.Server.HttpServer,Debug,Request #  69: GET     -     0 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:13:57.8192,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 11:14:07.2232,Raven.Database.Server.HttpServer,Debug,Request #  70: GET     -     0 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:14:07.2232,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 11:14:15.6505,Raven.Database.Server.HttpServer,Debug,Request #  71: GET     -     0 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:14:15.6505,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 11:14:59.2809,Raven.Database.Server.HttpServer,Debug,Request #  72: GET     -     1 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:14:59.2829,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 11:14:59.3019,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-07-03 11:14:59.3019,Raven.Database.Server.HttpServer,Debug,Request #  73: GET     -     0 ms - SomeDB     - 404 - /docs/Raven/Replication/Destinations,
2012-07-03 11:15:05.4587,Raven.Database.Server.HttpServer,Debug,Request #  74: GET     -     0 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:15:05.4587,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 11:15:25.6408,Raven.Database.Server.HttpServer,Debug,Request #  75: GET     -     0 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:15:25.6408,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 11:15:27.6010,Raven.Database.Server.HttpServer,Debug,Request #  76: GET     -     0 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:15:27.6010,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 11:15:34.5107,Raven.Database.Server.HttpServer,Debug,Request #  77: GET     -     0 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:15:34.5107,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 11:15:46.8869,Raven.Database.Server.HttpServer,Debug,Request #  78: GET     -     0 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:15:46.8869,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 11:17:04.6087,Raven.Database.Server.HttpServer,Debug,Request #  79: GET     -     0 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:17:04.6087,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 11:17:44.5704,Raven.Database.Server.HttpServer,Debug,Request #  80: GET     -     0 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:17:44.5704,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 11:17:46.3785,Raven.Database.Server.HttpServer,Debug,Request #  81: GET     -     0 ms - SomeDB     - 304 - /indexes/dynamic/UserModels?query=&start=0&pageSize=128&aggregation=None,
2012-07-03 11:17:46.3785,Raven.Database.Server.HttpServer,Debug,"	Query: 
	Time: 0 ms
",
2012-07-03 11:17:57.9457,Raven.Database.Indexing.IndexStorage,Info,Deleting index Temp/UserModels,
